loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2]
2028,24930176,-22,-11,-89
2029,24933712,-20,-10,-88
2030,24937236,-18,-9,-87
2031,24940752,-17,-9,-86
2032,24947444,-14,-8,-84
2033,24950952,-13,-7,-83
2034,24954460,-12,-7,-82
2035,24957968,-12,-7,-82
2036,24961472,-12,-7,-81
2037,24964976,-12,-7,-81
2038,24968484,-11,-6,-81
2039,24971992,-10,-5,-81
2040,24975500,-9,-4,-82
2041,24978968,-9,-4,-82
2042,24982440,-9,-3,-83
2043,24985904,-9,-3,-85
2044,24989364,-9,-2,-86
2045,24992848,-8,-1,-88
2046,24996300,-9,1,-90
2047,24999748,-10,2,-93
2048,25003228,-14,6,-99
2049,25006708,-14,6,-102
2050,25010220,-14,7,-104
2051,25013732,-18,7,-108
2052,25017248,-23,9,-111
2053,25023820,-28,10,-115
2054,25027356,-29,12,-116
2055,25030896,-32,12,-118
2056,25034416,-36,14,-120
2057,25037960,-39,15,-122
2058,25041492,-39,17,-124
2059,25045040,-38,19,-125
2060,25048576,-38,19,-126
2061,25052116,-39,20,-126
2062,25055664,-39,21,-127
2063,25059212,-38,21,-127
2064,25062764,-36,21,-127
2065,25066300,-35,21,-127
2066,25069872,-34,21,-127
2067,25073416,-32,21,-127
2068,25076976,-30,21,-127
2069,25080512,-27,22,-127
2070,25084068,-24,22,-127
2071,25087612,-23,21,-128
2072,25091172,-21,20,-129
2073,25097752,-17,18,-130
2074,25101300,-15,17,-131
2075,25104856,-13,16,-132
2076,25108408,-11,16,-133
2077,25111944,-9,16,-133
2078,25115464,-6,16,-133
2079,25118996,-3,15,-132
2080,25122512,-1,15,-130
2081,25126032,2,14,-128
2082,25129516,6,13,-125
2083,25133012,11,12,-121
2084,25136540,16,10,-117
2085,25140048,21,8,-113
2086,25143536,25,7,-109
2087,25147024,30,5,-105
2088,25150512,35,3,-101
2089,25153984,40,2,-98
2090,25157444,45,0,-95
2091,25160908,48,-2,-92
2092,25164376,52,-3,-90
2093,25171072,58,-6,-87
2094,25174540,61,-8,-86
2095,25178044,63,-10,-85
2096,25181568,65,-11,-84
2097,25185084,67,-12,-84
2098,25188608,69,-14,-84
2099,25192120,71,-15,-84
2100,25195652,71,-16,-85
2101,25199156,72,-17,-86
2102,25202696,72,-19,-87
2103,25206236,72,-20,-87
2104,25209760,72,-21,-88
2105,25213300,71,-21,-89
2106,25216816,72,-22,-90
2107,25220336,72,-22,-90
2108,25223864,72,-23,-90
2109,25227400,71,-23,-90
2110,25230928,70,-23,-90
2111,25234468,69,-23,-91
2112,25237984,68,-23,-91
2113,25241500,68,-22,-92
2114,25248220,67,-20,-94
2115,25251728,67,-21,-96
2116,25255256,66,-20,-97
2117,25258772,66,-19,-99
2118,25262288,65,-18,-101
2119,25265820,64,-17,-103
2120,25269364,63,-17,-103
2121,25272900,62,-17,-106
2122,25276448,61,-17,-106
2123,25279988,60,-17,-106
2124,25283532,57,-17,-107
2125,25287080,54,-17,-106
2126,25290624,51,-17,-105
2127,25294168,48,-17,-104
2128,25297692,45,-17,-104
2129,25301240,42,-17,-103
2130,25304776,38,-18,-103
2131,25308328,35,-18,-102
2132,25311864,32,-19,-102
2133,25315420,28,-19,-101
2134,25322132,22,-20,-99
2135,25325656,19,-19,-99
2136,25329168,15,-18,-99
2137,25332676,12,-18,-98
2138,25336172,8,-17,-96
2139,25339640,3,-16,-95
2140,25343120,-2,-15,-94
2141,25346620,-7,-14,-93
2142,25350128,-12,-13,-91
2143,25353664,-16,-12,-88
2144,25357204,-19,-11,-86
2145,25360752,-23,-11,-84
2146,25364292,-27,-10,-81
2147,25367836,-29,-10,-79
2148,25371368,-31,-10,-78
2149,25374928,-33,-11,-77
2150,25378480,-35,-12,-76
2151,25382040,-36,-12,-75
2152,25385584,-35,-13,-74
2153,25389128,-34,-13,-74
2154,25395832,-33,-14,-73
2155,25399380,-32,-14,-73
2156,25402900,-31,-14,-73
2157,25406432,-30,-13,-73
2158,25409980,-29,-13,-73
2159,25413508,-29,-12,-72
2160,25417044,-28,-11,-72
2161,25420584,-26,-10,-71
2162,25424140,-25,-10,-71
2163,25427664,-23,-9,-71
2164,25431184,-22,-9,-71
2165,25434680,-20,-8,-71
2166,25438184,-19,-8,-71
2167,25441704,-18,-9,-71
2168,25445204,-16,-8,-72
2169,25448724,-15,-9,-73
2170,25452236,-13,-9,-74
2171,25455756,-9,-10,-75
2172,25459260,-7,-11,-75
2173,25462760,-4,-11,-76
2174,25469452,1,-12,-76
2175,25472932,3,-12,-77
2176,25476400,4,-13,-77
2177,25479864,5,-13,-77
2178,25483360,5,-14,-76
2179,25486820,6,-14,-76
2180,25490308,7,-14,-75
2181,25493792,7,-15,-75
2182,25497272,6,-16,-74
2183,25500760,6,-16,-74
2184,25504232,5,-17,-74
2185,25507720,4,-17,-73
2186,25511184,3,-17,-73
2187,25514640,2,-17,-72
2188,25518108,1,-17,-71
2189,25521568,1,-17,-71
2190,25525048,0,-16,-70
2191,25528528,0,-16,-68
2192,25531996,-0,-16,-67
2193,25535496,-1,-16,-66
2194,25538984,-2,-16,-64
2195,25545672,-2,-14,-61
2196,25549188,-3,-14,-59
2197,25552692,-4,-14,-57
2198,25556204,-4,-13,-55
2199,25559704,-5,-13,-53
2200,25563216,-6,-13,-51
2201,25566720,-7,-12,-50
2202,25570224,-9,-12,-49
2203,25573752,-10,-11,-48
2204,25577272,-11,-11,-47
2205,25580804,-12,-10,-46
2206,25584340,-14,-10,-46
2207,25587892,-15,-9,-45
2208,25591404,-17,-9,-45
2209,25594932,-18,-8,-45
2210,25598440,-20,-7,-44
2211,25601948,-21,-6,-43
2212,25605460,-22,-6,-42
2213,25608960,-23,-5,-41
2214,25612484,-24,-5,-40
2215,25615988,-26,-4,-38
2216,25622560,-27,-2,-35
2217,25626056,-29,-2,-34
2218,25629556,-30,-1,-33
2219,25633056,-31,0,-32
2220,25636508,-33,1,-31
2221,25639996,-35,1,-30
2222,25643448,-36,2,-29
2223,25646928,-37,3,-28
2224,25650404,-38,3,-27
2225,25653888,-40,4,-27
2226,25657368,-40,5,-26
2227,25660840,-41,5,-26
2228,25664304,-41,5,-26
2229,25667784,-41,6,-25
2230,25671248,-41,6,-25
2231,25674736,-40,7,-25
2232,25678220,-39,7,-24
2233,25681688,-39,7,-22
2234,25685168,-39,6,-21
2235,25688644,-38,8,-20
2236,25692136,-38,7,-18
2237,25698676,-35,7,-16
2238,25702144,-35,8,-14
2239,25705612,-34,8,-13
2240,25709088,-34,8,-11
2241,25712568,-34,8,-10
2242,25716032,-34,8,-8
2243,25719484,-35,8,-7
2244,25722944,-35,7,-6
2245,25726404,-35,7,-4
2246,25729864,-35,6,-3
2247,25733308,-35,6,-1
2248,25736748,-35,6,1
2249,25740180,-35,7,2
2250,25743612,-36,7,3
2251,25747028,-36,6,5
2252,25750448,-37,6,6
2253,25753876,-37,6,7
2254,25757320,-37,7,9
2255,25760760,-37,7,10
2256,25764216,-37,7,12
2257,25767664,-37,8,14
2258,25771128,-37,8,15
2259,25782792,-38,10,21
2260,25786268,-38,10,22
2261,25789740,-39,11,24
2262,25793192,-39,11,26
2263,25796680,-40,12,27
2264,25800128,-40,12,29
2265,25803592,-40,12,29
2266,25807052,-39,13,30
2267,25810512,-39,13,31
2268,25814000,-38,13,32
2269,25817464,-38,13,33
2270,25820924,-38,13,34
2271,25824416,-38,13,34
2272,25827884,-36,13,35
2273,25831384,-35,12,35
2274,25834872,-34,12,36
2275,25838348,-33,12,37
2276,25841832,-32,13,37
2277,25845308,-30,13,38
2278,25848820,-27,13,38
2279,25852296,-24,13,39
2280,25858984,-18,12,39
2281,25862476,-15,11,40
2282,25865952,-11,10,40
2283,25869424,-7,9,40
2284,25872876,-3,7,40
2285,25876308,0,6,40
2286,25879736,3,4,40
2287,25883152,6,2,39
2288,25886552,9,0,39
2289,25889972,12,-1,39
2290,25893436,14,-3,38
2291,25896908,17,-5,38
2292,25900388,20,-7,38
2293,25903848,23,-9,39
2294,25907332,25,-10,39
2295,25910824,28,-11,40
2296,25914336,30,-12,41
2297,25917812,31,-13,42
2298,25921276,32,-14,43
2299,25924748,33,-14,44
2300,25928220,34,-15,46
2301,25931688,34,-15,48
2302,25935172,34,-15,51
2303,25941844,33,-14,58
2304,25945312,32,-14,62
2305,25948776,30,-13,66
2306,25952268,28,-12,70
2307,25955724,26,-11,73
2308,25959184,24,-9,77
2309,25962636,22,-8,80
2310,25966072,20,-8,83
2311,25969532,19,-7,84
2312,25972980,18,-6,86
2313,25976436,17,-6,87
2314,25979880,17,-5,88
2315,25983332,15,-4,88
2316,25986792,15,-4,89
2317,25990232,14,-2,89
2318,25993656,14,-2,90
2319,25997088,13,-1,90
2320,26000536,11,-0,90
2321,26003956,10,1,90
2322,26007364,8,1,91
2323,26010768,6,2,90
2324,26014176,4,3,90
2325,26020784,-1,4,88
2326,26024204,-3,5,86
2327,26027640,-6,4,85
2328,26031084,-9,4,84
2329,26034520,-11,4,83
2330,26037972,-13,4,82
2331,26041428,-15,4,82
2332,26044884,-16,5,81
2333,26048340,-17,5,81
2334,26051804,-18,5,81
2335,26055268,-18,5,81
2336,26058728,-18,6,81
2337,26062180,-18,6,80
2338,26065628,-17,5,80
2339,26069112,-17,5,79
2340,26072568,-16,5,78
2341,26076044,-15,5,78
2342,26079508,-14,5,77
2343,26082956,-13,4,77
2344,26086428,-13,3,76
2345,26089900,-13,3,75
2346,26093356,-13,2,75
2347,26100056,-15,-0,74
2348,26103516,-16,-1,74
2349,26106988,-18,-1,73
2350,26110444,-19,-1,73
2351,26113920,-21,-1,72
2352,26117392,-22,-1,71
2353,26120860,-23,-0,71
2354,26124352,-24,-0,70
2355,26127836,-25,-0,70
2356,26131320,-25,-0,69
2357,26134800,-25,-0,69
2358,26138256,-24,-0,69
2359,26141736,-23,0,69
2360,26145164,-22,0,69
2361,26148596,-21,1,68
2362,26152052,-20,1,68
2363,26155484,-19,2,68
2364,26158924,-18,2,68
2365,26162392,-18,2,68
2366,26165832,-17,2,68
2367,26169276,-17,2,68
2368,26172724,-16,2,69
2369,26179376,-15,1,70
2370,26182844,-15,1,70
2371,26186284,-14,0,70
2372,26189732,-14,-0,70
2373,26193188,-13,-1,70
2374,26196632,-12,-1,71
2375,26200108,-10,-1,71
2376,26203556,-9,-1,71
2377,26207000,-8,-2,71
2378,26210436,-7,-2,72
2379,26213868,-5,-2,72
2380,26217308,-4,-2,73
2381,26220756,-2,-2,74
2382,26224188,-1,-2,74
2383,26227620,1,-2,75
2384,26231032,2,-2,77
2385,26234444,4,-1,78
2386,26237868,5,-1,79
2387,26241292,7,-0,81
2388,26244732,8,-0,82
2389,26248176,9,-1,84
2390,26251604,11,-1,85
2391,26258124,13,-3,87
2392,26261596,14,-5,87
2393,26265060,15,-6,88
2394,26268528,15,-8,89
2395,26271988,16,-11,89
2396,26275476,16,-13,89
2397,26278964,16,-15,89
2398,26282444,16,-17,88
2399,26285924,16,-18,87
2400,26289408,16,-19,86
2401,26292896,17,-20,84
2402,26296396,17,-20,82
2403,26299872,16,-20,80
2404,26303364,16,-20,78
2405,26306840,15,-20,76
2406,26310304,14,-19,73
2407,26313796,13,-19,71
2408,26317256,12,-18,69
2409,26320736,11,-18,68
2410,26324200,11,-16,66
2411,26327664,9,-15,65
2412,26331104,8,-15,63
2413,26337600,5,-13,61
2414,26341052,4,-12,60
2415,26344500,2,-11,60
2416,26347960,1,-10,59
2417,26351396,-1,-9,59
2418,26354856,-3,-9,59
2419,26358304,-4,-8,58
2420,26361744,-6,-8,58
2421,26365184,-8,-8,57
2422,26368628,-9,-8,57
2423,26372072,-10,-7,56
2424,26375532,-11,-7,55
2425,26378988,-12,-7,54
2426,26382464,-13,-7,52
2427,26385916,-13,-7,50
2428,26389404,-14,-7,48
2429,26392876,-15,-6,45
2430,26396336,-15,-6,43
2431,26399820,-16,-5,40
2432,26403284,-16,-4,38
2433,26406752,-16,-4,36
2434,26410216,-16,-3,34
2435,26416892,-15,-3,31
2436,26420364,-14,-3,31
2437,26423832,-13,-3,30
2438,26427300,-12,-3,29
2439,26430768,-11,-3,29
2440,26434232,-10,-2,28
2441,26437692,-8,-2,28
2442,26441136,-7,-1,27
2443,26444568,-6,-0,27
2444,26448024,-5,1,26
2445,26451440,-4,1,26
2446,26454864,-3,2,25
2447,26458280,-1,3,24
2448,26461684,1,3,24
2449,26465096,4,4,24
2450,26468524,6,4,23
2451,26471932,8,4,23
2452,26475356,10,4,23
2453,26478792,11,4,23
2454,26482228,12,4,23
2455,26485660,12,4,23
2456,26489080,12,4,22
2457,26492496,11,4,22
2458,26499128,11,4,21
2459,26502544,10,4,21
2460,26505956,9,4,21
2461,26509360,9,4,21
2462,26512760,8,5,20
2463,26516160,7,5,20
2464,26519568,6,5,20
2465,26522972,5,6,21
2466,26526372,3,6,21
2467,26529780,2,7,21
2468,26533180,1,8,21
2469,26536580,-0,9,21
2470,26539996,-1,10,22
2471,26543440,-2,11,22
2472,26546872,-3,12,22
2473,26550320,-4,13,22
2474,26553760,-5,14,22
2475,26557204,-6,14,22
2476,26560652,-6,15,22
2477,26564092,-7,15,22
2478,26567532,-8,16,21
2479,26570972,-9,16,21
2480,26574424,-10,16,20
2481,26581100,-10,17,19
2482,26584564,-9,17,18
2483,26588024,-8,18,17
2484,26591496,-8,19,17
2485,26594964,-7,20,16
2486,26598424,-6,21,16
2487,26601888,-5,23,15
2488,26605328,-4,25,15
2489,26608792,-4,26,15
2490,26612236,-4,28,14
2491,26615688,-3,29,14
2492,26619124,-3,30,14
2493,26622580,-3,31,14
2494,26626032,-3,32,14
2495,26629480,-2,33,15
2496,26632936,-2,34,14
2497,26636380,-2,35,14
2498,26639824,-2,35,13
2499,26643276,-2,36,13
2500,26646740,-3,36,13
2501,26650192,-3,37,12
2502,26653632,-3,38,12
2503,26664808,-4,41,12
2504,26668264,-4,42,13
2505,26671720,-5,43,14
2506,26675172,-5,43,14
2507,26678640,-5,43,15
2508,26682112,-6,43,16
2509,26685600,-6,43,16
2510,26689060,-6,43,16
2511,26692524,-7,42,15
2512,26695980,-8,42,15
2513,26699432,-8,42,15
2514,26702916,-9,41,14
2515,26706360,-10,41,14
2516,26709836,-11,41,13
2517,26713332,-11,42,13
2518,26716828,-12,42,12
2519,26720332,-12,43,12
2520,26723808,-13,44,12
2521,26727292,-14,45,12
2522,26730768,-14,46,11
2523,26734244,-16,47,11
2524,26737748,-17,49,11
2525,26745508,-19,52,11
2526,26749008,-20,53,10
2527,26752480,-21,53,10
2528,26755968,-22,54,10
2529,26759448,-23,55,10
2530,26762924,-24,56,10
2531,26766440,-25,57,10
2532,26769920,-26,58,10
2533,26773420,-26,58,11
2534,26776908,-27,59,11
2535,26780376,-27,59,11
2536,26783860,-27,60,11
2537,26787336,-26,60,11
2538,26790808,-25,61,10
2539,26794280,-24,61,10
2540,26797740,-22,61,9
2541,26801204,-20,61,9
2542,26804656,-18,62,8
2543,26808116,-16,62,8
2544,26811580,-13,63,9
2545,26815044,-11,63,9
2546,26821708,-6,64,9
2547,26825148,-4,64,10
2548,26828592,-2,65,10
2549,26832052,0,66,10
2550,26835468,2,66,11
2551,26838904,3,67,11
2552,26842348,4,67,12
2553,26845780,6,67,13
2554,26849228,7,67,15
2555,26852680,8,68,16
2556,26856116,8,69,18
2557,26859580,9,70,19
2558,26863016,10,71,21
2559,26866464,9,72,23
2560,26869932,9,73,25
2561,26873372,8,74,27
2562,26876820,7,74,28
2563,26880268,8,75,29
2564,26883724,9,74,30
2565,26887184,9,73,31
2566,26890628,10,74,30
2567,26894088,11,74,29
2568,26897556,13,75,28
2569,26904092,17,73,26
2570,26907556,18,73,24
2571,26911024,18,71,23
2572,26914464,18,70,22
2573,26917932,17,70,22
2574,26921392,16,69,21
2575,26924840,15,68,21
2576,26928304,13,67,21
2577,26931748,11,66,21
2578,26935200,8,65,20
2579,26938656,6,64,20
2580,26942084,3,65,19
2581,26945500,2,65,17
2582,26948932,-0,65,16
2583,26952376,-3,63,15
2584,26955836,-5,62,14
2585,26959296,-7,61,12
2586,26962748,-9,58,12
2587,26966220,-11,57,11
2588,26969684,-12,55,10
2589,26973168,-13,53,9
2590,26976628,-13,51,8
2591,26980076,-13,48,7
2592,26986876,-16,43,5
2593,26990312,-17,40,3
2594,26993776,-19,38,2
2595,26997220,-20,36,1
2596,27000668,-22,35,-1
2597,27004136,-24,33,-3
2598,27007608,-26,33,-4
2599,27011096,-28,32,-5
2600,27014564,-30,32,-6
2601,27018024,-31,31,-7
2602,27021504,-33,31,-8
2603,27024968,-34,31,-9
2604,27028472,-35,31,-10
2605,27031988,-35,31,-10
2606,27035500,-35,30,-11
2607,27039020,-34,29,-11
2608,27042532,-33,28,-11
2609,27046048,-31,27,-12
2610,27049564,-29,27,-11
2611,27053080,-28,26,-11
2612,27056588,-26,25,-11
2613,27063308,-23,23,-12
2614,27066812,-21,21,-12
2615,27070328,-20,20,-12
2616,27073852,-18,19,-12
2617,27077380,-17,18,-11
2618,27080908,-15,17,-11
2619,27084424,-13,16,-11
2620,27087936,-12,15,-10
2621,27091452,-10,14,-10
2622,27094964,-9,13,-10
2623,27098444,-7,12,-10
2624,27101924,-5,11,-10
2625,27105404,-3,10,-10
2626,27108844,-1,9,-10
2627,27112288,-0,7,-10
2628,27115720,1,6,-10
2629,27119136,2,5,-10
2630,27122560,3,3,-10
2631,27125992,4,1,-10
2632,27129404,4,-1,-9
2633,27132820,5,-3,-9
2634,27139468,6,-7,-8
2635,27142892,6,-9,-8
2636,27146344,7,-11,-8
2637,27149788,7,-13,-8
2638,27153236,8,-15,-8
2639,27156700,9,-18,-8
2640,27160164,10,-21,-8
2641,27163644,10,-23,-8
2642,27167116,11,-26,-8
2643,27170580,11,-28,-8
2644,27174056,12,-31,-9
2645,27177528,12,-33,-10
2646,27181044,12,-36,-11
2647,27184560,12,-38,-11
2648,27188064,12,-40,-12
2649,27191572,12,-42,-13
2650,27195076,11,-44,-14
2651,27198596,11,-46,-14
2652,27202108,11,-47,-14
2653,27205628,10,-49,-15
2654,27209148,10,-51,-15
2655,27212652,9,-52,-15
2656,27219320,9,-56,-16
2657,27222804,9,-57,-17
2658,27226300,9,-59,-18
2659,27229788,10,-60,-18
2660,27233312,11,-61,-19
2661,27236828,11,-62,-20
2662,27240340,12,-63,-21
2663,27243868,12,-64,-22
2664,27247388,12,-65,-23
2665,27250920,13,-66,-24
2666,27254428,13,-66,-24
2667,27257948,13,-66,-25
2668,27261460,13,-67,-25
2669,27264984,12,-68,-25
2670,27268504,12,-69,-25
2671,27272004,11,-70,-25
2672,27275516,10,-72,-24
2673,27279024,9,-74,-23
2674,27282528,8,-76,-23
2675,27285996,7,-79,-22
2676,27292668,5,-86,-20
2677,27296148,4,-90,-19
2678,27299616,4,-92,-18
2679,27303104,4,-95,-17
2680,27306580,6,-97,-18
2681,27310088,7,-99,-18
2682,27313572,8,-100,-20
2683,27317092,10,-101,-22
2684,27320644,12,-101,-24
2685,27324176,14,-101,-27
2686,27327732,16,-101,-29
2687,27331276,17,-101,-31
2688,27334828,17,-100,-33
2689,27338376,17,-99,-35
2690,27341904,17,-98,-36
2691,27345428,17,-96,-37
2692,27348940,16,-95,-38
2693,27352456,14,-95,-38
2694,27355964,13,-93,-38
2695,27359484,12,-93,-38
2696,27362996,11,-93,-37
2697,27369704,10,-92,-36
2698,27373208,9,-92,-34
2699,27376700,8,-91,-32
2700,27380172,7,-93,-30
2701,27383656,6,-93,-29
2702,27387148,6,-93,-27
2703,27390616,5,-93,-26
2704,27394096,5,-93,-25
2705,27397560,4,-93,-24
2706,27401032,4,-93,-23
2707,27404512,4,-93,-23
2708,27407980,4,-93,-22
2709,27411460,5,-93,-22
2710,27414932,6,-93,-22
2711,27418408,7,-93,-22
2712,27421896,8,-93,-22
2713,27425372,9,-93,-21
2714,27428876,10,-93,-21
2715,27432388,11,-93,-21
2716,27435916,12,-93,-20
2717,27439448,12,-93,-20
2718,27446160,13,-94,-19
2719,27449700,14,-93,-19
2720,27453224,14,-93,-19
2721,27456764,15,-92,-18
2722,27460288,15,-91,-17
2723,27463808,16,-91,-17
2724,27467320,16,-90,-17
2725,27470840,17,-89,-16
2726,27474360,17,-88,-16
2727,27477884,17,-88,-16
2728,27481404,18,-87,-17
2729,27484916,18,-87,-17
2730,27488456,19,-87,-17
2731,27491972,17,-89,-17
2732,27495488,18,-88,-18
2733,27498996,19,-88,-18
2734,27502520,18,-89,-19
2735,27506040,19,-89,-19
2736,27509556,20,-89,-19
2737,27513080,22,-89,-19
2738,27519648,22,-88,-19
2739,27523168,23,-87,-20
2740,27526676,24,-87,-20
2741,27530196,26,-86,-19
2742,27533724,26,-86,-19
2743,27537240,26,-86,-18
2744,27540768,26,-85,-18
2745,27544284,27,-84,-17
2746,27547808,27,-83,-16
2747,27551324,27,-82,-16
2748,27554840,27,-81,-15
2749,27558356,28,-80,-14
2750,27561868,28,-79,-13
2751,27565384,27,-78,-13
2752,27568896,26,-77,-12
2753,27572416,25,-76,-11
2754,27575920,24,-75,-11
2755,27579424,23,-75,-11
2756,27582924,22,-74,-11
2757,27586424,21,-73,-11
2758,27589940,20,-73,-11
2759,27596480,19,-72,-12
2760,27599996,19,-71,-13
2761,27603504,19,-71,-14
2762,27607020,19,-71,-14
2763,27610536,18,-70,-15
2764,27614044,18,-69,-16
2765,27617556,17,-69,-16
2766,27621072,15,-68,-17
2767,27624596,14,-67,-17
2768,27628108,13,-66,-18
2769,27631612,11,-64,-17
2770,27635120,9,-63,-17
2771,27638588,7,-62,-17
2772,27642072,6,-60,-16
2773,27645544,4,-58,-16
2774,27649012,3,-57,-16
2775,27652468,1,-56,-16
2776,27655928,0,-55,-16
2777,27659396,-0,-55,-16
2778,27662896,-1,-55,-17
2779,27666388,-1,-55,-17
2780,27673084,-1,-56,-19
2781,27676588,-1,-56,-20
2782,27680080,-1,-56,-21
2783,27683576,-1,-56,-21
2784,27687080,-1,-56,-21
2785,27690568,-1,-56,-21
2786,27694072,-2,-55,-21
2787,27697576,-2,-55,-21
2788,27701080,-3,-54,-21
2789,27704588,-3,-54,-20
2790,27708100,-3,-53,-20
2791,27711620,-3,-52,-20
2792,27715120,-3,-51,-19
2793,27718628,-4,-51,-20
2794,27722148,-3,-50,-20
2795,27725652,-3,-49,-19
2796,27729156,-2,-49,-20
2797,27732652,-1,-49,-19
2798,27736160,-0,-49,-19
2799,27739648,1,-50,-19
2800,27746348,4,-50,-19
2801,27749824,5,-50,-19
2802,27753304,7,-49,-18
2803,27756780,8,-49,-18
2804,27760264,8,-49,-18
2805,27763764,9,-49,-18
2806,27767248,9,-48,-18
2807,27770748,10,-48,-18
2808,27774264,10,-47,-17
2809,27777768,10,-46,-17
2810,27781284,11,-45,-17
2811,27784792,11,-44,-17
2812,27788300,11,-43,-17
2813,27791808,11,-42,-17
2814,27795324,10,-41,-17
2815,27798856,9,-40,-17
2816,27802324,8,-39,-17
2817,27805816,7,-39,-17
2818,27809296,7,-38,-18
2819,27812784,6,-37,-18
2820,27816264,5,-36,-19
2821,27822940,3,-34,-19
2822,27826408,2,-34,-19
2823,27829888,2,-33,-19
2824,27833356,2,-32,-19
2825,27836800,2,-31,-18
2826,27840256,2,-31,-18
2827,27843732,3,-30,-18
2828,27847196,4,-29,-17
2829,27850672,5,-28,-17
2830,27854148,6,-27,-16
2831,27857604,6,-26,-15
2832,27861084,7,-25,-15
2833,27864544,6,-23,-14
2834,27868028,6,-22,-14
2835,27871496,6,-19,-13
2836,27874956,6,-17,-12
2837,27878444,5,-14,-11
2838,27881900,4,-12,-11
2839,27885356,3,-9,-10
2840,27888800,2,-6,-10
2841,27892244,0,-3,-10
2842,27895672,-1,0,-10
2843,27902316,-3,7,-10
2844,27905768,-4,10,-10
2845,27909228,-5,12,-10
2846,27912688,-5,16,-11
2847,27916168,-6,19,-11
2848,27919632,-7,22,-11
2849,27923088,-8,25,-12
2850,27926560,-8,28,-12
2851,27930016,-9,32,-12
2852,27933476,-9,35,-13
2853,27936944,-9,39,-13
2854,27940424,-10,42,-13
2855,27943944,-10,46,-12
2856,27947436,-10,49,-12
2857,27950936,-10,52,-11
2858,27954436,-11,55,-11
2859,27957948,-12,58,-11
2860,27961468,-12,61,-10
2861,27964980,-13,63,-10
2862,27968492,-14,65,-10
2863,27972004,-15,67,-10
2864,27978716,-16,69,-9
2865,27982196,-16,70,-9
2866,27985668,-16,71,-8
2867,27989148,-15,72,-8
2868,27992620,-15,73,-7
2869,27996100,-14,73,-7
2870,27999572,-13,73,-6
2871,28003056,-12,73,-6
2872,28006536,-11,72,-5
2873,28010004,-10,72,-5
2874,28013484,-9,72,-5
2875,28016944,-8,71,-6
2876,28020396,-7,71,-6
2877,28023856,-6,71,-6
2878,28027296,-5,70,-7
2879,28030756,-4,69,-7
2880,28034228,-4,69,-8
2881,28037688,-3,69,-9
2882,28041144,-3,69,-9
2883,28044608,-3,69,-10
2884,28048084,-3,68,-11
2885,28054780,-5,68,-11
2886,28058268,-5,68,-12
2887,28061764,-5,68,-12
2888,28065240,-6,69,-12
2889,28068736,-6,68,-13
2890,28072216,-5,68,-13
2891,28075708,-5,67,-13
2892,28079196,-5,67,-12
2893,28082672,-4,66,-12
2894,28086156,-3,66,-12
2895,28089632,-2,66,-12
2896,28093092,-1,65,-12
2897,28096564,-0,64,-11
2898,28100028,-0,64,-11
2899,28103492,0,63,-11
2900,28106964,-0,63,-11
2901,28110432,-1,62,-12
2902,28113904,-1,62,-12
2903,28117368,-3,63,-13
2904,28120840,-4,64,-13
2905,28124312,-6,65,-13
2906,28127784,-8,67,-14
2907,28134356,-13,71,-15
2908,28137876,-15,73,-15
2909,28141388,-18,76,-15
2910,28144912,-20,78,-15
2911,28148416,-22,81,-15
2912,28151956,-25,84,-15
2913,28155480,-27,86,-15
2914,28159012,-28,89,-14
2915,28162536,-29,91,-14
2916,28166052,-29,93,-13
2917,28169572,-29,95,-12
2918,28173092,-28,96,-12
2919,28176612,-27,97,-11
2920,28180128,-26,98,-10
2921,28183660,-25,99,-10
2922,28187160,-23,99,-9
2923,28190648,-22,99,-9
2924,28194112,-20,98,-8
2925,28197580,-18,97,-8
2926,28201060,-16,95,-8
2927,28207576,-12,91,-8
2928,28211056,-10,88,-8
2929,28214516,-7,86,-8
2930,28217964,-5,83,-8
2931,28221416,-4,81,-8
2932,28224868,-3,79,-9
2933,28228304,-2,78,-9
2934,28231752,-1,77,-9
2935,28235200,-2,77,-9
2936,28238656,-2,78,-9
2937,28242120,-4,79,-8
2938,28245580,-4,80,-8
2939,28249048,-5,82,-7
2940,28252516,-6,84,-6
2941,28255968,-6,87,-5
2942,28259436,-7,89,-4
2943,28262876,-8,90,-2
2944,28266328,-8,92,-0
2945,28269772,-8,93,1
2946,28273208,-8,94,3
2947,28276648,-7,94,4
2948,28280100,-7,94,6
2949,28283532,-6,93,6
2950,28295332,-3,90,6
2951,28298772,-3,89,5
2952,28302196,-3,88,4
2953,28305620,-4,86,4
2954,28309036,-4,85,3
2955,28312464,-5,83,2
2956,28315880,-7,81,2
2957,28319296,-8,79,1
2958,28322736,-9,78,0
2959,28326168,-10,75,-0
2960,28329620,-11,73,-1
2961,28333080,-12,71,-2
2962,28336556,-13,70,-2
2963,28340028,-13,68,-3
2964,28343512,-14,67,-3
2965,28346984,-15,65,-4
2966,28350484,-16,64,-4
2967,28353952,-16,62,-5
2968,28357424,-17,61,-5
2969,28360920,-18,60,-5
2970,28364408,-18,58,-5
2971,28367900,-18,57,-4
2972,28374608,-19,54,-2
2973,28378084,-19,52,-1
2974,28381560,-18,51,-0
2975,28385036,-18,49,1
2976,28388496,-17,46,1
2977,28391952,-17,44,2
